StableWorldId,DonorSourceReference,SemanticCategory,ProductionPrefab,ProductionMaterials,CollisionReference,LodGroup,PivotMode,ScaleMode,ExpectedBoundsCenter,ExpectedBoundsSize,MeasuredBoundsCenter,MeasuredBoundsSize,AllowedDeviationMeters,TransformOffset,ReplacementStatus,AuthoringStatus,ValidationStatus,ProductionZone,PerformanceTier,WetnessCompatibility,WeatherCompatibility,Notes,SourceControlStatus,ManualArtDependency,LastValidationTimestamp,AssetVersion
"6c3f4d2ec00e13ddb0ca834f4fcbf0ca","JOBS/HouseDrunkNew/LOD1/DrunkParty/Garbage/beer case(itemx)/bottle","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1122.406|3.498865|38.98169","0.076904|0.168731|0.076904","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"84df809fe096815230f6443c86d4edba","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Priest-Speech03b","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.33|-70.889|-1034.825","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"1db32e7210dd207069a716348c032366","PERAJARVI/HouseRintamaCrazy/rintama_base","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1331.86|6.951|130.295","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"e7a6f992e277974744ea8085c4226e7f","NPC_CARS/BUS/wheelRL1/tire/truck_tire_rear/truck_rim_rear","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1383.854|5.068982|119.624","0.866455|0.652281|0.849609","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"4da2d9cd1256b38045d7b51cfd840e1d","STORE/Boxes/ratchet set(Clone)/ratchet set(Clone)/Tools/socket(15)(Clone)/mesh","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1383.162|5.281528|140.7194","0.050293|0.037699|0.050293","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","fe71ff3c872f07e56b3ddab16e4d2768","2026-07-14T00:00:00+05:00","0"
"5c662d2545b477a95b53cc9d971a654f","SOCCER/LOD/KID2/Offset/RagDoll/thigh(leftx)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1080.728|1.942659|125.2236","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"f916a38445ab1e8aa3585478cef1aa80","MAP/ConstructionSite/concretepole","StaticProp","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1544.551|4.931002|-88.45129","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-4_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","db11f43a51dcfca6bcc8192fa9201f77","2026-07-14T00:00:00+05:00","0"
"6bb04ddf9b6f8ffb4e42d9ddc2990432","Systems/OptionsMenu/PlayerControls/Page2/Header 11/Border","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","177.2301|46.85452|-1041.602","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"e42b7de3db686485f2fd7b8db9ef725b","Systems/OptionsMenu/Menu/Btn_Quit/Button","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","160.5501|37.37952|-1041.722","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"75055eeadf4e3c34e3b7644f9161e6c0","JAIL/MESh/jail_radiator","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-485.1671|7.168022|-2192.626","1.633728|3.148514|0.098145","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-1_-5","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bd5509874874ed1c2a2786bf76c5259a","2026-07-14T00:00:00+05:00","0"
"50cbc2286d2eeb1bb6830fe9934b3d88","GIFU(750/450psi)/LOD/Dashboard/Pedals/Brake/mesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1353.955|8.169476|283.2123","0.183716|0.168788|0.122925","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"bca0fd12376e8f5685535957d7c65446","COPS/CopHome3/Pivot/Char/skeleton/pelvis/spine_middle/spine_upper/collar_right/shoulder_right/arm_right/hand_right/Pamppu/mesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","156.2722|2.208273|-1030.646","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"869aad2640f75c2b683ce53636587a68","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-RunTheGauntlet/Gauntlet-Title/Gauntlet-Instructions-Title01","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","164.18|-70.499|-1033.575","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"ed553b306f1134f286d3d09cf77e4b13","GIFU(750/450psi)/DriverDoors/doorl/door/truck_cabin_door_parts","Door","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1354.241|8.337132|283.8301","0.607056|0.617177|0.286621","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","ef4ec5f16a32cd02f5b8794451494b64","2026-07-14T00:00:00+05:00","0"
"8cbdb9a1ad4b3ba162667daa4c52f68b","Systems/OptionsMenu/DrivingControls/Page2/DeadzoneB/Alignment/GUIAssignValue","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","180.2001|41.62952|-1041.712","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"dcf4c175c6841e229d701feea8427ea9","Sheets/LottoTicket/Pivot/Box/Numbers/25","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.8148|8.141159|-1033.969","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"4ba7629fa25b8b125c5adbbdeefb00fd","NPC_CARS/Amikset/KYLAJANI/Colliders/coll","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1173.14|3.499332|123.3041","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"ca77acdf054b123b63ea438734e26ebf","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Tekstit/Text-Fridge-Lersman-Open-Beer","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","166.65|-71.049|-1035.795","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"cfc7757b4c509096e9460cae16132026","WATERFACILITY/LOD/Door/Door 1/mesh/facility_banner 1","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1348.546|8.644025|301.4279","0.705444|0.440874|0.016846","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"bc23d8f1e928d8b54b940a30d3dcfbb5","MAP/Buildings/Barn/lato_wall","StaticProp","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","757.9086|3.071|-2256.725","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_1_-5","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","e2f63198fa8bd615b6a21bef3fc39661","2026-07-14T00:00:00+05:00","0"
"d8f1776082243572018e112b159c6a44","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-WorldsMan/WorldsMan-News-Where/WorldsMan-News-where37-text","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","175.07|-71.14899|-1042.045","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"d20a920fa9bc58a1fc46907ee82c7c5f","Sheets/DynoSheet/Cam/Results/Title","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","170.2|5.911|-1039.705","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"fb13e87876576143b0c1c83a6baf9427","RCO_RUSCKO12(270)/RearDoor/doorear/door/parts","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1.882416|-0.840641|-0.570129","0.738495|0.724116|1.054077","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"dce391e857383ab1f2f5e335830ea8cb","CARPARTS/PartsCar/disc brake(Clone)","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","155.5913|1.107961|-1037.116","0.20224|0.094672|0.20105","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"a286d4f3e42cc5ec78859879705d382e","Systems/OptionsMenu/PlayerControls/Page1/Header 9/Border","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.9801|38.82952|-1041.602","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"0572290aefd6a3877d73812d83dde908","TRAFFIC/VehiclesHighway/VICTRO/LOD/victro_windows","Window","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","959.4982|13.1466|-2428.137","2.112427|0.394427|2.863037","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","2e30e44ad5f9b850a82b21d5f99d1172","2026-07-14T00:00:00+05:00","0"
"8af7d616886a9f9beb824bb7dd233c32","RALLY/Spectators/Pool/SpectatorA/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/collar_right/shoulder(right)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-508.7741|5.377638|-1398.655","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"00afbe27c30bd01d7f0fdfef5945e9ab","FERNDALE(1630kg)/wheelFL/wheel_spindle_fl/spindle","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1722.911|6.497642|-318.312","0.387695|0.397266|0.304077","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"699d47d32e357fd159a9b6ae46d3a3cf","SATSUMA(557kg, 248)/MiscParts/brake master cylinder(xxxxx)/OpenCap/CapTrigger_BrakeF","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.9999|1.807272|-1030.263","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"e456d83530e829f92e49b670621e480d","RALLY/Spectators/Pool/SpectatorA/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/head","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-505.7098|5.464309|-1399.53","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"c36a282b078e6499d673bb840e313c15","Systems/Teletext/VKTekstiTV/PAGES/181/Texts/Bottomline","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","175.4501|-36.87048|-1034.81","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"beba1e67446ef56226dad1347b92364c","STORE/Boxes/rear spoiler(Clone)/_gfx","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1383.811|5.323416|141.6241","0.80835|0.158697|1.155029","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","fe71ff3c872f07e56b3ddab16e4d2768","2026-07-14T00:00:00+05:00","0"
"1d925caeeae50463f36511b3f00d3123","Systems/OptionsMenu/Menu/Btn_ConfirmQuit/GUITextLabel/GUITextLabelShadow","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","161.2701|35.58952|-1041.682","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
