ComponentId,HierarchyPath,FsmName,StateName,Transitions,ActionSequence,GameObjectReferences,NamedValues,StringParameters,ParameterNames,ByteDataAscii
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=29564[Database/DatabaseWiring/WiringHeadlightsConnector];ThisWire1=35038[SATSUMA(557kg, 248)/Wiring/Parts/wiring_harness_headlights(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","FINISHED","","","","","","",""
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","ASSEMBLE","","","","","","",""
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","CLOSELOOP","","","","","","",""
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","INSTALLED","","","","","","",""
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","LOOP","","","","","","",""
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","NOTINSTALLED","","","","","","",""
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;RADIO;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=35781[SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=22135[Database/DatabaseWiring/WiringAmplifierAudio];ThisWire1=1251[SATSUMA(557kg, 248)/Wiring/Parts/wiring_amp_audio(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","FINISHED","","","","","","",""
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","ASSEMBLE","","","","","","",""
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","CLOSELOOP","","","","","","",""
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","INSTALLED","","","","","","",""
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","LOOP","","","","","","",""
114308,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier","Assemble","NOTINSTALLED","","","","","","",""
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;AMPLIFIER AUDIO;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=35735[SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=22135[Database/DatabaseWiring/WiringAmplifierAudio];ThisWire1=1251[SATSUMA(557kg, 248)/Wiring/Parts/wiring_amp_audio(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","FINISHED","","","","","","",""
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","ASSEMBLE","","","","","","",""
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","CLOSELOOP","","","","","","",""
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","INSTALLED","","","","","","",""
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","LOOP","","","","","","",""
114315,"SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio","Assemble","NOTINSTALLED","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Save data 2","FINISHED->Stages 2","GetChild;GetName;GetStringRight;ConvertStringToInt;ArrayListGet","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1];PartAssembled=23982[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)]","","- useVariable: 0;Untagged;- useVariable: 1;- useVariable: 1;- useVariable: 1;- useVariable: 0;","childName;withTag;storeResult;gameObject;storeName;everyFrame;stringVariable;charCount;storeResult;everyFrame;stringVariable;intVariable;everyFrame;gameObject;reference;atIndex;result;failureEvent","Index|IndexFINISHED"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","1 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","?#?|4B"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Stages 2","1->1 2;2->2 2;3->3 2;4->4 2;5->5 2;6->6 2;7->7 2;8->8 2;0->0 2","IntCompare;IntCompare;IntCompare;IntCompare;IntCompare;IntCompare;IntCompare;IntCompare;IntCompare","","","","integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame","Stage|1|Stage|2|Stage|3|Stage|4|Stage|5|Stage|6|Stage|7|Stage|8|Stage|0"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Get scroll 2","FINISHED->Idle","IntClamp;SetFsmInt;ArrayListSet","PartAssembled=23982[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)]","","BoltCheck;- useVariable: 0;","minValue;maxValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;reference;atIndex;everyFrame;variable","Stage|Stage|Index"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","2 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","???|?B"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","3 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","????|C"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","4 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","?#?|4C"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","5 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","??L?|aC"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","6 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","??u?|?C"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","7 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate",")\??|??C"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","8 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","???|?C"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Unscrew 2","FINISHED->Wait 4;OFF->Get scroll 2","IntAdd;IntCompare","","","","add;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame","Stage????|Stage|FINISHEDOFFFINISHED"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Screw 2","FINISHED->Wait 3;OFF->Get scroll 2","IntAdd;IntCompare","","","","add;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame","Stage|Stage|FINISHEDFINISHEDOFF"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","0 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Wait 3","FINISHED->Stages 2","AddFsmFloat","PartAssembled=23982[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)]","","CarBuilding;bolt_screw;BoltCheck;Tightness","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;addValue;everyFrame;perSecond","??|??|??"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Wait 4","FINISHED->Stages 2","AddFsmFloat","PartAssembled=23982[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)]","","CarBuilding;bolt_screw;BoltCheck;Tightness","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;addValue;everyFrame;perSecond","??|??|??"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Setup 2","FINISHED->Save data 2","Wait","","","","finishEvent;realTime","??L>|FINISHED"
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","Idle","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","State 1","","SetProperty","Collider=99680[]","","","everyFrame",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","State 2","","SetProperty","Collider=99680[]","","","everyFrame",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","FINISHED","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","0","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","1","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","2","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","3","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","4","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","5","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","6","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","7","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","8","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","ASSEMBLE","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","OFF","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","SAVEGAME","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","TIGHTEN","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","UNTIGHTEN","","","","","","",""
109099,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM","Screw","REPAIRMODE_ON","","","","","","",""
111871,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM","Screw","Save data 2","FINISHED->Stages 2","GetChild;GetName;GetStringRight;ConvertStringToInt;ArrayListGet","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1];PartAssembled=29245[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)]","","- useVariable: 0;Untagged;- useVariable: 1;- useVariable: 1;- useVariable: 1;- useVariable: 0;","childName;withTag;storeResult;gameObject;storeName;everyFrame;stringVariable;charCount;storeResult;everyFrame;stringVariable;intVariable;everyFrame;gameObject;reference;atIndex;result;failureEvent","Index|IndexFINISHED"
111871,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM","Screw","1 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","?#?|4B"
111871,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM","Screw","Stages 2","1->1 2;2->2 2;3->3 2;4->4 2;5->5 2;6->6 2;7->7 2;8->8 2;0->0 2","IntCompare;IntCompare;IntCompare;IntCompare;IntCompare;IntCompare;IntCompare;IntCompare;IntCompare","","","","integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame;integer1;integer2;equal;lessThan;greaterThan;everyFrame","Stage|1|Stage|2|Stage|3|Stage|4|Stage|5|Stage|6|Stage|7|Stage|8|Stage|0"
111871,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM","Screw","Get scroll 2","FINISHED->Idle","IntClamp;SetFsmInt;ArrayListSet","PartAssembled=29245[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)]","","BoltCheck;- useVariable: 0;","minValue;maxValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;reference;atIndex;everyFrame;variable","Stage|Stage|Index"
111871,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM","Screw","2 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","???|?B"
111871,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM","Screw","3 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","????|C"
111871,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM","Screw","4 2","FINISHED->Get scroll 2","SetPosition;SetRotation","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1]","","","vector;x;y;z;space;everyFrame;lateUpdate;gameObject;quaternion;vector;xAngle;yAngle;zAngle;space;everyFrame;lateUpdate","?#?|4C"
